taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate
7701515,Cylindropuntia rosea,Csa,Hot-summer Mediterranean climate,8,174,0.04597701149425287
7282509,Cylindropuntia rosea,Csb,Warm-summer Mediterranean climate,1,174,0.005747126436781609
7701515,Cylindropuntia rosea,BWh,Hot deserts climate,6,174,0.034482758620689655
7701515,Cylindropuntia rosea,NA,NA,6,174,0.034482758620689655
5298051,Iris unguicularis,Dsb,"Warm, dry-summer continental climate",1,620,0.0016129032258064516
5298051,Iris unguicularis,Cwa,Monsoon-influenced humid subtropical climate,1,620,0.0016129032258064516
3640822,Daucus muricatus,Csa,Hot-summer Mediterranean climate,254,310,0.8193548387096774
5403290,Crepis micrantha,Csb,Warm-summer Mediterranean climate,16,500,0.032
3640822,Daucus muricatus,Csb,Warm-summer Mediterranean climate,39,310,0.12580645161290321
5403290,Crepis micrantha,Dsb,"Warm, dry-summer continental climate",3,500,0.006
5403290,Crepis micrantha,Cfb,Temperate oceanic climate,5,500,0.01
5403290,Crepis micrantha,Csa,Hot-summer Mediterranean climate,406,500,0.812
5403290,Crepis micrantha,Cfa,Humid subtropical climate,7,500,0.014
5403290,Crepis micrantha,NA,NA,5,500,0.01
3640822,Daucus muricatus,NA,NA,9,310,0.02903225806451613
3640822,Daucus muricatus,BSk,Cold semi-arid (steppe) climate,5,310,0.016129032258064516
5403290,Crepis micrantha,BSk,Cold semi-arid (steppe) climate,58,500,0.116
3640822,Daucus muricatus,Cfa,Humid subtropical climate,1,310,0.0032258064516129032
3640822,Daucus muricatus,BWh,Hot deserts climate,1,310,0.0032258064516129032
3640822,Daucus muricatus,Cfb,Temperate oceanic climate,1,310,0.0032258064516129032
7417863,Minuartia glomerata,Cfb,Temperate oceanic climate,57,427,0.13348946135831383
3813041,Minuartia glomerata,Csb,Warm-summer Mediterranean climate,176,427,0.41217798594847777
7267689,Minuartia glomerata,Dsb,"Warm, dry-summer continental climate",2,427,0.00468384074941452
7267689,Minuartia glomerata,Cfa,Humid subtropical climate,57,427,0.13348946135831383
3769969,Hygrophila polysperma,Aw,"Tropical savanna, wet",23,88,0.26136363636363635
3813037,Minuartia glomerata,Csa,Hot-summer Mediterranean climate,22,427,0.05152224824355972
5415355,Hygrophila polysperma,BWh,Hot deserts climate,1,88,0.011363636363636364
5415355,Hygrophila polysperma,BSh,Hot semi-arid (steppe) climate,2,88,0.022727272727272728
3769969,Hygrophila polysperma,Cwa,Monsoon-influenced humid subtropical climate,5,88,0.056818181818181816
5415355,Hygrophila polysperma,Csb,Warm-summer Mediterranean climate,2,88,0.022727272727272728
5415355,Hygrophila polysperma,Cfa,Humid subtropical climate,43,88,0.48863636363636365
3813037,Minuartia glomerata,BSk,Cold semi-arid (steppe) climate,50,427,0.117096018735363
7267689,Minuartia glomerata,Dfb,Warm-summer humid continental climate,55,427,0.1288056206088993
7267689,Minuartia glomerata,Dfa,Hot-summer humid continental climate,2,427,0.00468384074941452
5415355,Hygrophila polysperma,Am,Tropical monsoon climate,8,88,0.09090909090909091
3813041,Minuartia glomerata,ET,Tundra,2,427,0.00468384074941452
5415355,Hygrophila polysperma,Csa,Hot-summer Mediterranean climate,1,88,0.011363636363636364
5415355,Hygrophila polysperma,Af,Tropical rainforest climate,2,88,0.022727272727272728
3813041,Minuartia glomerata,Dfc,Subarctic climate,4,427,0.00936768149882904
5415355,Hygrophila polysperma,Cfb,Temperate oceanic climate,1,88,0.011363636363636364
3110580,Ambrosia tenuifolia,Cfb,Temperate oceanic climate,53,472,0.11228813559322035
3110580,Ambrosia tenuifolia,Csb,Warm-summer Mediterranean climate,10,472,0.0211864406779661
3110580,Ambrosia tenuifolia,BSk,Cold semi-arid (steppe) climate,10,472,0.0211864406779661
3110580,Ambrosia tenuifolia,Cwa,Monsoon-influenced humid subtropical climate,27,472,0.057203389830508475
3110580,Ambrosia tenuifolia,Cfa,Humid subtropical climate,277,472,0.586864406779661
3110580,Ambrosia tenuifolia,BWk,Cold desert climate,5,472,0.01059322033898305
9561762,Pelargonium peltatum,BSk,Cold semi-arid (steppe) climate,173,692,0.25
3110580,Ambrosia tenuifolia,Aw,"Tropical savanna, wet",3,472,0.006355932203389831
9561762,Pelargonium peltatum,Cfb,Temperate oceanic climate,153,692,0.22109826589595374
9561762,Pelargonium peltatum,Cfa,Humid subtropical climate,65,692,0.09393063583815028
3110580,Ambrosia tenuifolia,Csa,Hot-summer Mediterranean climate,51,472,0.10805084745762712
3110580,Ambrosia tenuifolia,NA,NA,9,472,0.019067796610169493
9561762,Pelargonium peltatum,Csb,Warm-summer Mediterranean climate,17,692,0.024566473988439308
9561762,Pelargonium peltatum,BWk,Cold desert climate,11,692,0.015895953757225433
3110580,Ambrosia tenuifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,13,472,0.02754237288135593
9561762,Pelargonium peltatum,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,11,692,0.015895953757225433
9561762,Pelargonium peltatum,Csa,Hot-summer Mediterranean climate,11,692,0.015895953757225433
9561762,Pelargonium peltatum,NA,NA,6,692,0.008670520231213872
9561762,Pelargonium peltatum,Dfc,Subarctic climate,1,692,0.001445086705202312
3110580,Ambrosia tenuifolia,BSh,Hot semi-arid (steppe) climate,1,472,0.00211864406779661
3110580,Ambrosia tenuifolia,Am,Tropical monsoon climate,13,472,0.02754237288135593
9561762,Pelargonium peltatum,Aw,"Tropical savanna, wet",2,692,0.002890173410404624
9561762,Pelargonium peltatum,Cwc,Cold subtropical highland climate or subpolar oceanic climate with dry winters,2,692,0.002890173410404624
9561762,Pelargonium peltatum,Af,Tropical rainforest climate,2,692,0.002890173410404624
9561762,Pelargonium peltatum,BSh,Hot semi-arid (steppe) climate,174,692,0.2514450867052023
9561762,Pelargonium peltatum,Cwa,Monsoon-influenced humid subtropical climate,7,692,0.010115606936416185
9561762,Pelargonium peltatum,Dfb,Warm-summer humid continental climate,56,692,0.08092485549132948
9561762,Pelargonium peltatum,BWh,Hot deserts climate,1,692,0.001445086705202312
7122825,Rotala rotundifolia,Cwa,Monsoon-influenced humid subtropical climate,98,482,0.2033195020746888
7122825,Rotala rotundifolia,Cfa,Humid subtropical climate,212,482,0.43983402489626555
7122825,Rotala rotundifolia,Aw,"Tropical savanna, wet",42,482,0.08713692946058091
7122825,Rotala rotundifolia,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,82,482,0.17012448132780084
7122825,Rotala rotundifolia,Dfb,Warm-summer humid continental climate,1,482,0.002074688796680498
7122825,Rotala rotundifolia,BWk,Cold desert climate,2,482,0.004149377593360996
7122825,Rotala rotundifolia,NA,NA,8,482,0.016597510373443983
7122825,Rotala rotundifolia,Dwa,Monsoon-influenced hot-summer humid continental climate,1,482,0.002074688796680498
7122825,Rotala rotundifolia,Dfa,Hot-summer humid continental climate,2,482,0.004149377593360996
7122825,Rotala rotundifolia,ET,Tundra,1,482,0.002074688796680498
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,482,0.01867219917012448
7122825,Rotala rotundifolia,Af,Tropical rainforest climate,1,482,0.002074688796680498
7122825,Rotala rotundifolia,Am,Tropical monsoon climate,20,482,0.04149377593360996
7122825,Rotala rotundifolia,Dsb,"Warm, dry-summer continental climate",1,482,0.002074688796680498
7122825,Rotala rotundifolia,Csb,Warm-summer Mediterranean climate,1,482,0.002074688796680498
7122825,Rotala rotundifolia,BWh,Hot deserts climate,1,482,0.002074688796680498
2874582,Momordica balsamina,BSk,Cold semi-arid (steppe) climate,16,585,0.02735042735042735
2874582,Momordica balsamina,BWh,Hot deserts climate,126,585,0.2153846153846154
2874582,Momordica balsamina,Cfa,Humid subtropical climate,77,585,0.13162393162393163
2874582,Momordica balsamina,BSh,Hot semi-arid (steppe) climate,205,585,0.3504273504273504
2874582,Momordica balsamina,Cfb,Temperate oceanic climate,5,585,0.008547008547008548
2874582,Momordica balsamina,Cwa,Monsoon-influenced humid subtropical climate,47,585,0.08034188034188035
2874582,Momordica balsamina,Dfb,Warm-summer humid continental climate,1,585,0.0017094017094017094
2874582,Momordica balsamina,Aw,"Tropical savanna, wet",47,585,0.08034188034188035
2874582,Momordica balsamina,BWk,Cold desert climate,7,585,0.011965811965811967
2874582,Momordica balsamina,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,9,585,0.015384615384615385
2874582,Momordica balsamina,NA,NA,8,585,0.013675213675213675
2874582,Momordica balsamina,Csa,Hot-summer Mediterranean climate,2,585,0.003418803418803419
2874582,Momordica balsamina,Am,Tropical monsoon climate,17,585,0.02905982905982906
2874582,Momordica balsamina,Af,Tropical rainforest climate,18,585,0.03076923076923077
9457492,Iris ensata,Cfa,Humid subtropical climate,167,568,0.29401408450704225
9457492,Iris ensata,Dfb,Warm-summer humid continental climate,129,568,0.22711267605633803
9457492,Iris ensata,Cfb,Temperate oceanic climate,10,568,0.017605633802816902
5587267,Arenaria balearica,Cfb,Temperate oceanic climate,306,494,0.6194331983805668
5298900,Iris ensata,Dwa,Monsoon-influenced hot-summer humid continental climate,78,568,0.13732394366197184
5298900,Iris ensata,Dwb,Monsoon-influenced warm-summer humid continental climate,93,568,0.1637323943661972
5298900,Iris ensata,Dfa,Hot-summer humid continental climate,43,568,0.07570422535211267
5587267,Arenaria balearica,Csa,Hot-summer Mediterranean climate,78,494,0.15789473684210525
5298900,Iris ensata,Dwc,Monsoon-influenced subarctic climate,4,568,0.007042253521126761
5587267,Arenaria balearica,Csb,Warm-summer Mediterranean climate,67,494,0.13562753036437247
5298900,Iris ensata,BWk,Cold desert climate,3,568,0.00528169014084507
5298900,Iris ensata,BSk,Cold semi-arid (steppe) climate,6,568,0.01056338028169014
9457492,Iris ensata,NA,NA,14,568,0.02464788732394366
5587267,Arenaria balearica,NA,NA,20,494,0.04048582995951417
5298900,Iris ensata,Csb,Warm-summer Mediterranean climate,2,568,0.0035211267605633804
5587267,Arenaria balearica,Cfc,Subpolar oceanic climate,21,494,0.04251012145748988
5298900,Iris ensata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,2,568,0.0035211267605633804
5298900,Iris ensata,Cwa,Monsoon-influenced humid subtropical climate,11,568,0.01936619718309859
5298900,Iris ensata,ET,Tundra,1,568,0.0017605633802816902
5298900,Iris ensata,Dfc,Subarctic climate,4,568,0.007042253521126761
5298900,Iris ensata,Cwc,Cold subtropical highland climate or subpolar oceanic climate with dry winters,1,568,0.0017605633802816902
5587267,Arenaria balearica,BSk,Cold semi-arid (steppe) climate,1,494,0.0020242914979757085
5587267,Arenaria balearica,Dfc,Subarctic climate,1,494,0.0020242914979757085
5393593,Boltonia asteroides,Dfa,Hot-summer humid continental climate,199,544,0.36580882352941174
5393593,Boltonia asteroides,Cfa,Humid subtropical climate,254,544,0.46691176470588236
5393593,Boltonia asteroides,Dfb,Warm-summer humid continental climate,48,544,0.08823529411764706
5393593,Boltonia asteroides,Cfb,Temperate oceanic climate,9,544,0.016544117647058824
5699588,Boltonia asteroides,NA,NA,10,544,0.01838235294117647
8419686,Senecio glastifolius,Cfb,Temperate oceanic climate,575,621,0.9259259259259259
8419686,Senecio glastifolius,Csb,Warm-summer Mediterranean climate,19,621,0.030595813204508857
5699583,Boltonia asteroides,BSk,Cold semi-arid (steppe) climate,2,544,0.003676470588235294
5699583,Boltonia asteroides,Csb,Warm-summer Mediterranean climate,10,544,0.01838235294117647
8419686,Senecio glastifolius,NA,NA,10,621,0.01610305958132045
8419686,Senecio glastifolius,Cfa,Humid subtropical climate,16,621,0.02576489533011272
5699583,Boltonia asteroides,Dwa,Monsoon-influenced hot-summer humid continental climate,11,544,0.02022058823529412
5699583,Boltonia asteroides,Dwb,Monsoon-influenced warm-summer humid continental climate,1,544,0.001838235294117647
8419686,Senecio glastifolius,BSh,Hot semi-arid (steppe) climate,1,621,0.001610305958132045
3063010,Mercurialis ovata,ET,Tundra,25,294,0.08503401360544217
3063010,Mercurialis ovata,Cfb,Temperate oceanic climate,154,294,0.5238095238095238
3063010,Mercurialis ovata,Dfb,Warm-summer humid continental climate,94,294,0.3197278911564626
2864584,Hydrocleys nymphoides,Cfa,Humid subtropical climate,137,484,0.2830578512396694
2864584,Hydrocleys nymphoides,Aw,"Tropical savanna, wet",119,484,0.24586776859504134
2864584,Hydrocleys nymphoides,NA,NA,21,484,0.04338842975206612
2864584,Hydrocleys nymphoides,Af,Tropical rainforest climate,26,484,0.05371900826446281
2864584,Hydrocleys nymphoides,Cwa,Monsoon-influenced humid subtropical climate,16,484,0.03305785123966942
2864584,Hydrocleys nymphoides,Cfb,Temperate oceanic climate,88,484,0.18181818181818182
3063010,Mercurialis ovata,Cfa,Humid subtropical climate,8,294,0.027210884353741496
2864584,Hydrocleys nymphoides,BSh,Hot semi-arid (steppe) climate,28,484,0.05785123966942149
3063010,Mercurialis ovata,Csa,Hot-summer Mediterranean climate,10,294,0.034013605442176874
2864584,Hydrocleys nymphoides,Csa,Hot-summer Mediterranean climate,3,484,0.006198347107438017
2864584,Hydrocleys nymphoides,Am,Tropical monsoon climate,30,484,0.06198347107438017
2864584,Hydrocleys nymphoides,As,Tropical dry savanna climate,6,484,0.012396694214876033
3063010,Mercurialis ovata,Csb,Warm-summer Mediterranean climate,2,294,0.006802721088435374
3063010,Mercurialis ovata,Dsb,"Warm, dry-summer continental climate",1,294,0.003401360544217687
2864584,Hydrocleys nymphoides,Dfb,Warm-summer humid continental climate,5,484,0.010330578512396695
2864584,Hydrocleys nymphoides,BSk,Cold semi-arid (steppe) climate,1,484,0.002066115702479339
2864584,Hydrocleys nymphoides,Dfa,Hot-summer humid continental climate,2,484,0.004132231404958678
2864584,Hydrocleys nymphoides,Dwa,Monsoon-influenced hot-summer humid continental climate,2,484,0.004132231404958678
3134871,Catananche lutea,Csa,Hot-summer Mediterranean climate,186,213,0.8732394366197183
3134871,Catananche lutea,BSk,Cold semi-arid (steppe) climate,5,213,0.023474178403755867
6063677,Gymnocoronis spilanthoides,Cfa,Humid subtropical climate,254,457,0.5557986870897156
3134871,Catananche lutea,Cfb,Temperate oceanic climate,1,213,0.004694835680751174
3134871,Catananche lutea,BWh,Hot deserts climate,7,213,0.03286384976525822
6063677,Gymnocoronis spilanthoides,Aw,"Tropical savanna, wet",43,457,0.09409190371991247
6063677,Gymnocoronis spilanthoides,Am,Tropical monsoon climate,33,457,0.07221006564551423
3134871,Catananche lutea,BSh,Hot semi-arid (steppe) climate,7,213,0.03286384976525822
3134871,Catananche lutea,Csb,Warm-summer Mediterranean climate,1,213,0.004694835680751174
3134871,Catananche lutea,NA,NA,2,213,0.009389671361502348
6063677,Gymnocoronis spilanthoides,Cfb,Temperate oceanic climate,101,457,0.2210065645514223
6063677,Gymnocoronis spilanthoides,NA,NA,4,457,0.0087527352297593
6063677,Gymnocoronis spilanthoides,Cwa,Monsoon-influenced humid subtropical climate,9,457,0.019693654266958426
6063677,Gymnocoronis spilanthoides,Af,Tropical rainforest climate,2,457,0.00437636761487965
6063677,Gymnocoronis spilanthoides,BSk,Cold semi-arid (steppe) climate,10,457,0.02188183807439825
6063677,Gymnocoronis spilanthoides,Csa,Hot-summer Mediterranean climate,1,457,0.002188183807439825
3134871,Catananche lutea,Dfb,Warm-summer humid continental climate,4,213,0.018779342723004695
2703407,Stipa splendens,Csa,Hot-summer Mediterranean climate,1,440,0.0022727272727272726
2768503,Asparagus densiflorus,Cfa,Humid subtropical climate,142,499,0.2845691382765531
2768503,Asparagus densiflorus,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,20,499,0.04008016032064128
2768503,Asparagus densiflorus,NA,NA,17,499,0.03406813627254509
4132668,Stipa splendens,Dwb,Monsoon-influenced warm-summer humid continental climate,45,440,0.10227272727272728
4132668,Stipa splendens,BSk,Cold semi-arid (steppe) climate,93,440,0.21136363636363636
2768503,Asparagus densiflorus,Cfb,Temperate oceanic climate,62,499,0.12424849699398798
4132668,Stipa splendens,Dwc,Monsoon-influenced subarctic climate,138,440,0.31363636363636366
2768503,Asparagus densiflorus,Cwa,Monsoon-influenced humid subtropical climate,22,499,0.04408817635270541
2768503,Asparagus densiflorus,Dfb,Warm-summer humid continental climate,11,499,0.022044088176352707
4132668,Stipa splendens,Dfb,Warm-summer humid continental climate,33,440,0.075
4132668,Stipa splendens,Dfa,Hot-summer humid continental climate,5,440,0.011363636363636364
4132668,Stipa splendens,Dfc,Subarctic climate,31,440,0.07045454545454545
2768503,Asparagus densiflorus,Dwb,Monsoon-influenced warm-summer humid continental climate,1,499,0.002004008016032064
2768503,Asparagus densiflorus,Af,Tropical rainforest climate,11,499,0.022044088176352707
4132668,Stipa splendens,ET,Tundra,40,440,0.09090909090909091
2768503,Asparagus densiflorus,Csb,Warm-summer Mediterranean climate,35,499,0.07014028056112225
2768503,Asparagus densiflorus,BSk,Cold semi-arid (steppe) climate,32,499,0.06412825651302605
2703407,Stipa splendens,BWk,Cold desert climate,38,440,0.08636363636363636
2768503,Asparagus densiflorus,Dwa,Monsoon-influenced hot-summer humid continental climate,2,499,0.004008016032064128
2703407,Stipa splendens,Dwa,Monsoon-influenced hot-summer humid continental climate,8,440,0.01818181818181818
2703407,Stipa splendens,Dsb,"Warm, dry-summer continental climate",4,440,0.00909090909090909
